class_label,file_name,file_ext,width,height,aspect_ratio,pixels,file_size_kb,color_mode
Kaca,R_4236.jpg,.jpg,225,225,1.0,50625,8.33,RGB
Kaca,R_4237.jpg,.jpg,228,222,1.027,50616,6.61,RGB
Kaca,R_4238.jpg,.jpg,265,191,1.3874,50615,8.89,RGB
Kaca,R_4239.jpg,.jpg,259,194,1.3351,50246,11.66,RGB
Kaca,R_4240.jpg,.jpg,256,197,1.2995,50432,8.37,RGB
Kaca,R_4241.jpg,.jpg,214,235,0.9106,50290,5.54,RGB
Kaca,R_4242.jpg,.jpg,167,302,0.553,50434,4.83,RGB
Kaca,R_4243.jpg,.jpg,225,225,1.0,50625,7.52,RGB
Kaca,R_4244.jpg,.jpg,259,194,1.3351,50246,14.2,RGB
Kaca,R_4245.jpg,.jpg,213,236,0.9025,50268,2.46,RGB
Kaca,R_4246.jpg,.jpg,200,252,0.7937,50400,9.52,RGB
Kaca,R_4247.jpg,.jpg,80,244,0.3279,19520,3.94,RGB
Kaca,R_4248.jpg,.jpg,75,260,0.2885,19500,4.48,RGB
Kaca,R_4249.jpg,.jpg,225,225,1.0,50625,3.71,RGB
Kaca,R_4250.jpg,.jpg,241,209,1.1531,50369,9.23,RGB
Kaca,R_4251.jpg,.jpg,220,229,0.9607,50380,7.95,RGB
Kaca,R_4252.jpg,.jpg,268,188,1.4255,50384,12.48,RGB
Kaca,R_4253.jpg,.jpg,227,222,1.0225,50394,9.95,RGB
Kaca,R_4254.jpg,.jpg,164,308,0.5325,50512,10.89,RGB
Kaca,R_4255.jpg,.jpg,217,232,0.9353,50344,6.16,RGB
Kaca,R_4256.jpg,.jpg,251,201,1.2488,50451,8.71,RGB
Kaca,R_4257.jpg,.jpg,259,194,1.3351,50246,9.59,RGB
Kaca,R_4258.jpg,.jpg,273,184,1.4837,50232,6.68,RGB
Kaca,R_4259.jpg,.jpg,275,183,1.5027,50325,4.79,RGB
Kaca,R_4260.jpg,.jpg,374,135,2.7704,50490,12.8,RGB
Kaca,R_4261.jpg,.jpg,196,258,0.7597,50568,3.0,RGB
Kaca,R_4262.jpg,.jpg,284,177,1.6045,50268,6.68,RGB
Kaca,R_4263.jpg,.jpg,308,163,1.8896,50204,7.03,RGB
Kaca,R_4264.jpg,.jpg,224,225,0.9956,50400,5.97,RGB
Kaca,R_4265.jpg,.jpg,71,272,0.261,19312,7.36,P
Kaca,R_4266.jpg,.jpg,338,149,2.2685,50362,12.38,RGB
Kaca,R_4267.jpg,.jpg,299,168,1.7798,50232,4.45,RGB
Kaca,R_4268.jpg,.jpg,225,225,1.0,50625,2.37,P
Kaca,R_4269.jpg,.jpg,225,225,1.0,50625,8.93,RGB
Kaca,R_4270.jpg,.jpg,197,256,0.7695,50432,2.36,RGB
Kaca,R_4271.jpg,.jpg,183,275,0.6655,50325,12.83,RGB
Kaca,R_4272.jpg,.jpg,98,199,0.4925,19502,2.41,RGB
Kaca,R_4273.jpg,.jpg,311,162,1.9198,50382,13.53,RGB
Kaca,R_4274.jpg,.jpg,219,231,0.9481,50589,10.08,RGB
Kaca,R_4275.jpg,.jpg,168,301,0.5581,50568,8.93,RGB
Kaca,R_4276.jpg,.jpg,183,275,0.6655,50325,7.17,RGB
Kaca,R_4277.jpg,.jpg,348,145,2.4,50460,25.14,RGB
Kaca,R_4278.jpg,.jpg,315,160,1.9688,50400,8.88,RGB
Kaca,R_4279.jpg,.jpg,77,252,0.3056,19404,2.88,RGB
Kaca,R_4280.jpg,.jpg,219,230,0.9522,50370,4.88,RGB
Kaca,R_4281.jpg,.jpg,284,177,1.6045,50268,12.57,RGB
Kaca,R_4283.jpg,.jpg,183,276,0.663,50508,6.93,RGB
Kaca,R_4284.jpg,.jpg,201,251,0.8008,50451,2.7,RGB
Kaca,R_4285.jpg,.jpg,193,262,0.7366,50566,4.52,RGB
Kaca,R_4286.jpg,.jpg,183,275,0.6655,50325,4.76,RGB
Kaca,R_4288.jpg,.jpg,204,248,0.8226,50592,6.8,RGB
Kaca,R_4289.jpg,.jpg,225,225,1.0,50625,3.81,RGB
Kaca,R_4290.jpg,.jpg,183,275,0.6655,50325,6.74,RGB
Kaca,R_4291.jpg,.jpg,272,185,1.4703,50320,6.76,RGB
Kaca,R_4292.jpg,.jpg,230,219,1.0502,50370,10.45,RGB
Kaca,R_4293.jpg,.jpg,266,189,1.4074,50274,13.21,RGB
Kaca,R_4294.jpg,.jpg,259,194,1.3351,50246,3.52,RGB
Kaca,R_4295.jpg,.jpg,273,185,1.4757,50505,7.73,RGB
Kaca,R_4296.jpg,.jpg,250,201,1.2438,50250,8.54,RGB
Kaca,R_4297.jpg,.jpg,258,196,1.3163,50568,8.55,RGB
Kaca,R_4298.jpg,.jpg,284,177,1.6045,50268,5.01,RGB
Kaca,R_4299.jpg,.jpg,244,207,1.1787,50508,5.24,RGB
Kaca,R_4300.jpg,.jpg,244,206,1.1845,50264,6.22,RGB
Kaca,R_4301.jpg,.jpg,225,225,1.0,50625,4.86,RGB
Kaca,R_4302.jpg,.jpg,217,232,0.9353,50344,8.65,RGB
Kaca,R_4303.jpg,.jpg,259,194,1.3351,50246,7.22,RGB
Kaca,R_4304.jpg,.jpg,269,187,1.4385,50303,14.61,RGB
Kaca,R_4305.jpg,.jpg,249,203,1.2266,50547,6.31,RGB
Kaca,R_4306.jpg,.jpg,65,298,0.2181,19370,4.07,RGB
Kaca,R_4307.jpg,.jpg,194,259,0.749,50246,4.21,RGB
Kaca,R_4308.jpg,.jpg,203,248,0.8185,50344,10.46,RGB
Kaca,R_4309.jpg,.jpg,93,209,0.445,19437,5.27,RGB
Kaca,R_4310.jpg,.jpg,211,239,0.8828,50429,6.35,RGB
Kaca,R_4311.jpg,.jpg,308,163,1.8896,50204,5.48,RGB
Kaca,R_4312.jpg,.jpg,252,200,1.26,50400,10.65,RGB
Kaca,R_4313.jpg,.jpg,225,225,1.0,50625,7.47,RGB
Kaca,R_4314.jpg,.jpg,272,185,1.4703,50320,8.56,RGB
Kaca,R_4316.jpg,.jpg,299,168,1.7798,50232,4.92,RGB
Kaca,R_4317.jpg,.jpg,92,210,0.4381,19320,5.08,RGB
Kaca,R_4318.jpg,.jpg,350,144,2.4306,50400,12.37,RGB
Kaca,R_4319.jpg,.jpg,225,225,1.0,50625,7.91,RGB
Kaca,R_4320.jpg,.jpg,94,207,0.4541,19458,4.11,RGB
Kaca,R_4321.jpg,.jpg,308,163,1.8896,50204,3.77,RGB
Kaca,R_4322.jpg,.jpg,299,168,1.7798,50232,4.42,RGB
Kaca,R_4323.jpg,.jpg,281,180,1.5611,50580,21.35,RGB
Kaca,R_5054.jpg,.jpg,225,225,1.0,50625,3.1,RGB
Kaca,R_5055.jpg,.jpg,225,225,1.0,50625,2.77,RGB
Kaca,R_5056.jpg,.jpg,194,259,0.749,50246,3.98,RGB
Kaca,R_5057.jpg,.jpg,225,225,1.0,50625,2.86,RGB
Kaca,R_5058.jpg,.jpg,202,249,0.8112,50298,5.2,RGB
Kaca,R_5059.jpg,.jpg,225,225,1.0,50625,4.37,RGB
Kaca,R_5060.jpg,.jpg,225,225,1.0,50625,4.09,RGB
Kaca,R_5061.jpg,.jpg,225,225,1.0,50625,9.51,RGB
Kaca,R_5062.jpg,.jpg,225,225,1.0,50625,2.77,RGB
Kaca,R_5063.jpg,.jpg,225,225,1.0,50625,3.87,RGB
Kaca,R_5064.jpg,.jpg,224,224,1.0,50176,3.88,RGB
Kaca,R_5065.jpg,.jpg,236,214,1.1028,50504,5.93,RGB
Kaca,R_5066.jpg,.jpg,207,243,0.8519,50301,3.12,RGB
Kaca,R_5067.jpg,.jpg,225,225,1.0,50625,4.82,RGB
Kaca,R_5068.jpg,.jpg,225,225,1.0,50625,4.61,RGB
Kaca,R_5069.jpg,.jpg,225,225,1.0,50625,6.1,RGB
Kaca,R_5070.jpg,.jpg,225,225,1.0,50625,4.82,RGB
Kaca,R_5071.jpg,.jpg,185,273,0.6777,50505,5.55,RGB
Kaca,R_5072.jpg,.jpg,268,188,1.4255,50384,4.48,RGB
Kaca,R_5073.jpg,.jpg,225,225,1.0,50625,3.32,RGB
Kaca,R_5074.jpg,.jpg,225,225,1.0,50625,4.43,RGB
Kaca,R_5075.jpg,.jpg,225,225,1.0,50625,4.11,RGB
Kaca,R_5076.jpg,.jpg,225,225,1.0,50625,3.41,RGB
Kaca,R_5077.jpg,.jpg,225,225,1.0,50625,6.16,RGB
Kaca,R_5078.jpg,.jpg,194,259,0.749,50246,4.2,RGB
Kaca,R_5079.jpg,.jpg,318,159,2.0,50562,4.26,RGB
Kaca,R_5080.jpg,.jpg,225,225,1.0,50625,2.48,RGB
Kaca,R_5081.jpg,.jpg,225,225,1.0,50625,8.23,RGB
Kaca,R_5082.jpg,.jpg,250,166,1.506,41500,4.91,RGB
Kaca,R_5083.jpg,.jpg,225,225,1.0,50625,4.24,RGB
Kaca,R_5084.jpg,.jpg,225,225,1.0,50625,4.01,RGB
Kaca,R_5085.jpg,.jpg,225,225,1.0,50625,6.8,RGB
Kaca,R_5086.jpg,.jpg,321,157,2.0446,50397,6.17,RGB
Kaca,R_5087.jpg,.jpg,225,225,1.0,50625,7.31,RGB
Kaca,R_5088.jpg,.jpg,246,205,1.2,50430,5.81,RGB
Kaca,R_5089.jpg,.jpg,225,225,1.0,50625,5.66,RGB
Kaca,R_5090.jpg,.jpg,225,225,1.0,50625,5.2,RGB
Kaca,R_5091.jpg,.jpg,194,260,0.7462,50440,5.21,RGB
Kaca,R_5092.jpg,.jpg,262,193,1.3575,50566,5.15,RGB
Kaca,R_5093.jpg,.jpg,225,225,1.0,50625,3.76,RGB
Kaca,R_5094.jpg,.jpg,225,225,1.0,50625,3.09,RGB
Kaca,R_5095.jpg,.jpg,280,180,1.5556,50400,8.42,RGB
Kaca,R_5096.jpg,.jpg,225,225,1.0,50625,3.08,RGB
Kaca,R_5097.jpg,.jpg,183,275,0.6655,50325,4.5,RGB
Kaca,R_5098.jpg,.jpg,236,213,1.108,50268,3.76,RGB
Kaca,R_5099.jpg,.jpg,225,225,1.0,50625,4.39,RGB
Kaca,R_5100.jpg,.jpg,225,225,1.0,50625,4.89,RGB
Kaca,R_5101.jpg,.jpg,201,251,0.8008,50451,1.96,RGB
Kaca,R_5102.jpg,.jpg,250,167,1.497,41750,5.03,RGB
Kaca,R_5103.jpg,.jpg,225,225,1.0,50625,4.81,RGB
Kaca,R_5104.jpg,.jpg,225,225,1.0,50625,4.13,RGB
Kaca,R_5105.jpg,.jpg,225,225,1.0,50625,5.98,RGB
Kaca,R_5106.jpg,.jpg,207,244,0.8484,50508,3.71,RGB
Kaca,R_5107.jpg,.jpg,225,225,1.0,50625,2.57,RGB
Kaca,R_5108.jpg,.jpg,225,225,1.0,50625,5.23,RGB
Kaca,R_5109.jpg,.jpg,225,225,1.0,50625,1.96,RGB
Kaca,R_5110.jpg,.jpg,225,225,1.0,50625,3.62,RGB
Kaca,R_5111.jpg,.jpg,174,289,0.6021,50286,6.21,RGB
Kaca,R_5112.jpg,.jpg,225,225,1.0,50625,4.41,RGB
Kaca,R_5113.jpg,.jpg,225,225,1.0,50625,4.4,RGB
Kaca,R_5114.jpg,.jpg,300,168,1.7857,50400,5.17,RGB
Kaca,R_5115.jpg,.jpg,225,225,1.0,50625,3.34,RGB
Kaca,R_5116.jpg,.jpg,331,152,2.1776,50312,4.43,RGB
Kaca,R_5117.jpg,.jpg,225,225,1.0,50625,5.53,RGB
Kaca,R_5118.jpg,.jpg,225,225,1.0,50625,4.81,RGB
Kaca,R_5119.jpg,.jpg,259,194,1.3351,50246,3.79,RGB
Kaca,R_5120.jpg,.jpg,225,225,1.0,50625,3.3,RGB
Kaca,R_5121.jpg,.jpg,225,225,1.0,50625,2.28,RGB
Kaca,R_5122.jpg,.jpg,225,225,1.0,50625,4.17,RGB
Kaca,R_5124.jpg,.jpg,225,225,1.0,50625,4.59,RGB
Kaca,R_5125.jpg,.jpg,225,225,1.0,50625,8.8,RGB
Kaca,R_5126.jpg,.jpg,224,224,1.0,50176,2.65,RGB
Kaca,R_5127.jpg,.jpg,225,225,1.0,50625,5.07,RGB
Kaca,R_5128.jpg,.jpg,237,213,1.1127,50481,6.78,RGB
Kaca,R_5129.jpg,.jpg,225,225,1.0,50625,3.89,RGB
Kaca,R_5130.jpg,.jpg,225,225,1.0,50625,2.22,RGB
Kaca,R_5131.jpg,.jpg,225,225,1.0,50625,3.82,RGB
Kaca,R_5132.jpg,.jpg,193,262,0.7366,50566,4.04,RGB
Kaca,R_5133.jpg,.jpg,200,252,0.7937,50400,3.74,RGB
Kaca,R_5134.jpg,.jpg,225,225,1.0,50625,4.31,RGB
Kaca,R_5135.jpg,.jpg,251,201,1.2488,50451,5.54,RGB
Kaca,R_5136.jpg,.jpg,224,224,1.0,50176,4.42,RGB
Kaca,R_5137.jpg,.jpg,225,225,1.0,50625,4.78,RGB
Kaca,R_5138.jpg,.jpg,245,206,1.1893,50470,4.5,RGB
Kaca,R_5139.jpg,.jpg,225,225,1.0,50625,6.57,RGB
Kaca,R_5140.jpg,.jpg,288,175,1.6457,50400,4.67,RGB
Kaca,R_5141.jpg,.jpg,225,225,1.0,50625,4.16,RGB
Kaca,R_5142.jpg,.jpg,225,225,1.0,50625,4.74,RGB
Kaca,R_5143.jpg,.jpg,271,186,1.457,50406,5.73,RGB
Kaca,R_5144.jpg,.jpg,214,236,0.9068,50504,5.53,RGB
Kaca,R_5145.jpg,.jpg,242,208,1.1635,50336,5.5,RGB
Kaca,R_5146.jpg,.jpg,225,225,1.0,50625,2.18,RGB
Kaca,R_5147.jpg,.jpg,225,225,1.0,50625,3.42,RGB
Kaca,R_5148.jpg,.jpg,225,225,1.0,50625,3.06,RGB
Kaca,R_5149.jpg,.jpg,225,225,1.0,50625,2.41,RGB
Kaca,R_5150.jpg,.jpg,204,247,0.8259,50388,5.22,RGB
Kaca,R_5151.jpg,.jpg,225,225,1.0,50625,1.5,RGB
Kaca,R_5152.jpg,.jpg,225,225,1.0,50625,3.07,RGB
Kaca,R_5153.jpg,.jpg,195,258,0.7558,50310,3.24,RGB
Kaca,R_5154.jpg,.jpg,225,224,1.0045,50400,5.06,RGB
Kaca,R_5155.jpg,.jpg,225,225,1.0,50625,3.08,RGB
Kaca,R_5156.jpg,.jpg,244,206,1.1845,50264,4.71,RGB
Kaca,R_5157.jpg,.jpg,194,260,0.7462,50440,3.86,RGB
Kaca,R_5158.jpg,.jpg,264,191,1.3822,50424,5.62,RGB
Kaca,R_5159.jpg,.jpg,266,189,1.4074,50274,4.5,RGB
Kaca,R_5160.jpg,.jpg,168,300,0.56,50400,5.22,RGB
Kaca,R_5161.jpg,.jpg,225,225,1.0,50625,3.62,RGB
Kaca,R_5162.jpg,.jpg,250,201,1.2438,50250,4.54,RGB
Kaca,R_5163.jpg,.jpg,225,225,1.0,50625,5.6,RGB
Kaca,R_5164.jpg,.jpg,205,245,0.8367,50225,7.06,RGB
Kaca,R_5165.jpg,.jpg,225,225,1.0,50625,4.63,RGB
Kaca,R_5166.jpg,.jpg,206,245,0.8408,50470,7.48,RGB
Kaca,R_5167.jpg,.jpg,218,231,0.9437,50358,1.46,RGB
Kaca,R_5168.jpg,.jpg,223,226,0.9867,50398,5.71,RGB
Kaca,R_5169.jpg,.jpg,225,225,1.0,50625,2.52,RGB
Kaca,R_5170.jpg,.jpg,224,224,1.0,50176,2.79,RGB
Kaca,R_5171.jpg,.jpg,217,232,0.9353,50344,3.9,RGB
Kaca,R_5172.jpg,.jpg,226,223,1.0135,50398,4.57,RGB
Kaca,R_5173.jpg,.jpg,225,225,1.0,50625,3.27,RGB
Kaca,R_5174.jpg,.jpg,200,252,0.7937,50400,2.7,RGB
Kaca,R_5175.jpg,.jpg,300,168,1.7857,50400,3.63,RGB
Kaca,R_5176.jpg,.jpg,225,225,1.0,50625,4.69,RGB
Kaca,R_5177.jpg,.jpg,259,194,1.3351,50246,8.48,RGB
Kaca,R_5178.jpg,.jpg,225,225,1.0,50625,4.44,RGB
Kaca,R_5179.jpg,.jpg,247,204,1.2108,50388,4.52,RGB
Kaca,R_5180.jpg,.jpg,225,225,1.0,50625,5.21,RGB
Kaca,R_5181.jpg,.jpg,254,198,1.2828,50292,8.51,RGB
Kaca,R_5182.jpg,.jpg,224,224,1.0,50176,4.21,RGB
Kaca,R_5183.jpg,.jpg,225,225,1.0,50625,3.62,RGB
Kaca,R_5184.jpg,.jpg,225,225,1.0,50625,2.17,RGB
Kaca,R_5185.jpg,.jpg,225,225,1.0,50625,2.83,RGB
Kaca,R_5186.jpg,.jpg,225,225,1.0,50625,4.92,RGB
Kaca,R_5187.jpg,.jpg,225,225,1.0,50625,6.91,RGB
Kaca,R_5188.jpg,.jpg,223,226,0.9867,50398,3.92,RGB
Kaca,R_5189.jpg,.jpg,225,225,1.0,50625,6.04,RGB
Kaca,R_5190.jpg,.jpg,225,225,1.0,50625,2.43,RGB
Kaca,R_5191.jpg,.jpg,200,200,1.0,40000,6.9,RGB
Kaca,R_5192.jpg,.jpg,299,169,1.7692,50531,4.05,RGB
Kaca,R_5193.jpg,.jpg,220,229,0.9607,50380,6.18,RGB
Kaca,R_5194.jpg,.jpg,221,228,0.9693,50388,2.22,RGB
Kaca,R_5195.jpg,.jpg,173,292,0.5925,50516,9.6,RGB
Kaca,R_5196.jpg,.jpg,225,225,1.0,50625,5.47,RGB
Kaca,R_5197.jpg,.jpg,275,183,1.5027,50325,7.19,RGB
Kaca,R_5198.jpg,.jpg,194,259,0.749,50246,4.53,RGB
Kaca,R_5199.jpg,.jpg,192,262,0.7328,50304,1.68,RGB
Kaca,R_5200.jpg,.jpg,225,225,1.0,50625,4.77,RGB
Kaca,R_5201.jpg,.jpg,225,225,1.0,50625,3.52,RGB
Kaca,R_5202.jpg,.jpg,242,208,1.1635,50336,5.05,RGB
Kaca,R_5203.jpg,.jpg,225,225,1.0,50625,4.31,RGB
Kaca,R_5204.jpg,.jpg,211,239,0.8828,50429,3.76,RGB
Kaca,R_5205.jpg,.jpg,215,234,0.9188,50310,3.98,RGB
Kaca,R_5206.jpg,.jpg,225,225,1.0,50625,4.65,RGB
Kaca,R_5207.jpg,.jpg,210,210,1.0,44100,3.68,RGB
Kaca,R_5208.jpg,.jpg,220,220,1.0,48400,2.95,RGB
Kaca,R_5209.jpg,.jpg,225,225,1.0,50625,5.73,RGB
Kaca,R_5210.jpg,.jpg,225,225,1.0,50625,4.62,RGB
Kaca,R_5211.jpg,.jpg,275,183,1.5027,50325,4.7,RGB
Kaca,R_5212.jpg,.jpg,225,225,1.0,50625,9.11,RGB
Kaca,R_5213.jpg,.jpg,313,161,1.9441,50393,5.75,RGB
Kaca,R_5214.jpg,.jpg,204,247,0.8259,50388,2.75,RGB
Kaca,R_5215.jpg,.jpg,317,159,1.9937,50403,10.13,RGB
Kaca,R_5216.jpg,.jpg,194,260,0.7462,50440,5.86,RGB
Kaca,R_5217.jpg,.jpg,225,225,1.0,50625,5.24,RGB
Kaca,R_5218.jpg,.jpg,225,225,1.0,50625,2.51,RGB
Kaca,R_5219.jpg,.jpg,247,204,1.2108,50388,4.21,RGB
Kaca,R_5220.jpg,.jpg,225,225,1.0,50625,3.56,RGB
Kaca,R_5221.jpg,.jpg,224,224,1.0,50176,4.81,RGB
Kaca,R_5222.jpg,.jpg,204,247,0.8259,50388,2.87,RGB
Kaca,R_5223.jpg,.jpg,251,201,1.2488,50451,3.94,RGB
Kaca,R_5224.jpg,.jpg,215,234,0.9188,50310,2.29,RGB
Kaca,R_5225.jpg,.jpg,225,225,1.0,50625,3.78,RGB
Kaca,R_5226.jpg,.jpg,291,167,1.7425,48597,4.47,RGB
Kaca,R_5227.jpg,.jpg,275,183,1.5027,50325,6.57,RGB
Kaca,R_5228.jpg,.jpg,275,183,1.5027,50325,4.1,RGB
Kaca,R_5229.jpg,.jpg,205,246,0.8333,50430,7.14,RGB
Kaca,R_5230.jpg,.jpg,194,259,0.749,50246,2.89,RGB
Kaca,R_5231.jpg,.jpg,225,225,1.0,50625,2.78,RGB
Kaca,R_5232.jpg,.jpg,225,225,1.0,50625,6.96,RGB
Kaca,R_5233.jpg,.jpg,201,251,0.8008,50451,5.24,RGB
Kaca,R_5234.jpg,.jpg,213,237,0.8987,50481,2.9,RGB
Kaca,R_5235.jpg,.jpg,275,183,1.5027,50325,7.67,RGB
Kaca,R_5236.jpg,.jpg,225,225,1.0,50625,5.71,RGB
Kaca,R_5237.jpg,.jpg,225,225,1.0,50625,3.15,RGB
Kaca,R_5238.jpg,.jpg,225,225,1.0,50625,2.76,RGB
Kaca,R_5239.jpg,.jpg,194,260,0.7462,50440,5.13,RGB
Kaca,R_5240.jpg,.jpg,199,253,0.7866,50347,3.52,RGB
Kaca,R_5241.jpg,.jpg,194,259,0.749,50246,2.67,RGB
Kaca,R_5242.jpg,.jpg,225,225,1.0,50625,3.64,RGB
Kaca,R_5243.jpg,.jpg,210,210,1.0,44100,5.04,RGB
Kaca,R_5244.jpg,.jpg,225,225,1.0,50625,6.91,RGB
Kaca,R_5245.jpg,.jpg,225,225,1.0,50625,1.26,RGB
Kaca,R_5246.jpg,.jpg,252,200,1.26,50400,4.57,RGB
Kaca,R_5247.jpg,.jpg,169,298,0.5671,50362,5.87,RGB
Kaca,R_5248.jpg,.jpg,224,224,1.0,50176,5.63,RGB
Kaca,R_5249.jpg,.jpg,275,183,1.5027,50325,3.78,RGB
Kaca,R_5250.jpg,.jpg,207,244,0.8484,50508,3.0,RGB
Kaca,R_5251.jpg,.jpg,260,194,1.3402,50440,2.36,RGB
Kaca,R_5252.jpg,.jpg,259,194,1.3351,50246,5.79,RGB
Kaca,R_5253.jpg,.jpg,275,183,1.5027,50325,5.1,RGB
Kaca,R_5254.jpg,.jpg,225,225,1.0,50625,9.95,RGB
Kaca,R_5255.jpg,.jpg,225,225,1.0,50625,5.45,RGB
Kaca,R_5256.jpg,.jpg,218,231,0.9437,50358,4.94,RGB
Kaca,R_5257.jpg,.jpg,225,225,1.0,50625,4.6,RGB
Kaca,R_5258.jpg,.jpg,207,243,0.8519,50301,3.84,RGB
Kaca,R_5259.jpg,.jpg,275,183,1.5027,50325,5.71,RGB
Kaca,R_5260.jpg,.jpg,207,243,0.8519,50301,7.53,RGB
Kaca,R_5261.jpg,.jpg,214,236,0.9068,50504,5.82,RGB
Kaca,R_5262.jpg,.jpg,299,168,1.7798,50232,8.17,RGB
Kaca,R_5263.jpg,.jpg,259,194,1.3351,50246,6.79,RGB
Kaca,R_5264.jpg,.jpg,200,200,1.0,40000,6.78,RGB
Kaca,R_5265.jpg,.jpg,276,183,1.5082,50508,7.28,RGB
Kaca,R_5266.jpg,.jpg,259,194,1.3351,50246,6.49,RGB
Kaca,R_5267.jpg,.jpg,225,225,1.0,50625,3.93,RGB
Kaca,R_5268.jpg,.jpg,188,268,0.7015,50384,3.51,RGB
Kaca,R_5269.jpg,.jpg,225,225,1.0,50625,1.9,RGB
Kaca,R_5270.jpg,.jpg,250,202,1.2376,50500,6.13,RGB
Kaca,R_5272.jpg,.jpg,183,275,0.6655,50325,5.12,RGB
Kaca,R_5273.jpg,.jpg,207,243,0.8519,50301,5.73,RGB
Kaca,R_5274.jpg,.jpg,275,183,1.5027,50325,5.49,RGB
Kaca,R_5275.jpg,.jpg,237,212,1.1179,50244,6.58,RGB
Kaca,R_5276.jpg,.jpg,250,188,1.3298,47000,3.91,RGB
Kaca,R_5277.jpg,.jpg,251,201,1.2488,50451,13.46,RGB
Kaca,R_5278.jpg,.jpg,209,241,0.8672,50369,8.39,RGB
Kaca,R_5279.jpg,.jpg,225,225,1.0,50625,2.65,RGB
Kaca,R_5280.jpg,.jpg,225,225,1.0,50625,4.09,RGB
Kaca,R_5281.jpg,.jpg,225,225,1.0,50625,3.56,RGB
Kaca,R_5282.jpg,.jpg,259,194,1.3351,50246,5.97,RGB
Kaca,R_5283.jpg,.jpg,225,225,1.0,50625,2.45,RGB
Kaca,R_5284.jpg,.jpg,224,224,1.0,50176,6.33,RGB
Kaca,R_5285.jpg,.jpg,225,225,1.0,50625,7.07,RGB
Kaca,R_5286.jpg,.jpg,225,225,1.0,50625,4.82,RGB
Kaca,R_5287.jpg,.jpg,327,154,2.1234,50358,6.6,RGB
Kaca,R_5288.jpg,.jpg,266,190,1.4,50540,3.15,RGB
Kaca,R_5289.jpg,.jpg,225,225,1.0,50625,5.43,RGB
Kaca,R_5290.jpg,.jpg,225,225,1.0,50625,1.64,RGB
Kaca,R_5291.jpg,.jpg,204,247,0.8259,50388,3.43,RGB
Kaca,R_5292.jpg,.jpg,207,243,0.8519,50301,4.88,RGB
Kaca,R_5293.jpg,.jpg,194,259,0.749,50246,3.63,RGB
Kaca,R_5294.jpg,.jpg,252,200,1.26,50400,5.32,RGB
Kaca,R_5295.jpg,.jpg,225,225,1.0,50625,5.23,RGB
Kaca,R_5296.jpg,.jpg,225,225,1.0,50625,3.83,RGB
Kaca,R_5297.jpg,.jpg,259,194,1.3351,50246,3.33,RGB
Kaca,R_5298.jpg,.jpg,217,233,0.9313,50561,7.64,RGB
Kaca,R_5299.jpg,.jpg,225,224,1.0045,50400,8.03,RGB
Kaca,R_5300.jpg,.jpg,225,225,1.0,50625,3.56,RGB
Kaca,R_5301.jpg,.jpg,225,225,1.0,50625,3.5,RGB
Kaca,R_5302.jpg,.jpg,259,194,1.3351,50246,2.6,RGB
Kaca,R_5303.jpg,.jpg,225,224,1.0045,50400,5.17,RGB
Kaca,R_5304.jpg,.jpg,249,202,1.2327,50298,8.08,RGB
Kaca,R_5305.jpg,.jpg,180,180,1.0,32400,3.38,RGB
Kaca,R_5306.jpg,.jpg,262,193,1.3575,50566,5.43,RGB
Kaca,R_5307.jpg,.jpg,257,196,1.3112,50372,2.76,RGB
Kaca,R_5308.jpg,.jpg,266,189,1.4074,50274,7.67,RGB
Kaca,R_5309.jpg,.jpg,225,225,1.0,50625,4.29,RGB
Kaca,R_5310.jpg,.jpg,194,259,0.749,50246,6.0,RGB
Kaca,R_5311.jpg,.jpg,225,225,1.0,50625,6.0,RGB
Kaca,R_5312.jpg,.jpg,385,131,2.9389,50435,7.16,RGB
Kaca,R_5313.jpg,.jpg,194,259,0.749,50246,2.47,RGB
Kaca,R_5314.jpg,.jpg,225,225,1.0,50625,3.31,RGB
Kaca,R_5315.jpg,.jpg,259,195,1.3282,50505,5.2,RGB
Kaca,R_5316.jpg,.jpg,225,225,1.0,50625,4.75,RGB
Kaca,R_5317.jpg,.jpg,225,225,1.0,50625,4.4,RGB
Kaca,R_5318.jpg,.jpg,238,212,1.1226,50456,5.61,RGB
Kaca,R_5319.jpg,.jpg,259,194,1.3351,50246,8.59,RGB
Kaca,R_5320.jpg,.jpg,275,183,1.5027,50325,3.44,RGB
Kaca,R_5321.jpg,.jpg,225,225,1.0,50625,2.55,RGB
Kaca,R_5322.jpg,.jpg,259,195,1.3282,50505,9.08,RGB
Kaca,R_5323.jpg,.jpg,225,225,1.0,50625,7.04,RGB
Kaca,R_5324.jpg,.jpg,225,225,1.0,50625,2.28,RGB
Kaca,R_5325.jpg,.jpg,225,225,1.0,50625,2.7,RGB
Kaca,R_5326.jpg,.jpg,236,189,1.2487,44604,6.86,RGB
Kaca,R_5327.jpg,.jpg,251,201,1.2488,50451,6.15,RGB
Kaca,R_5328.jpg,.jpg,232,217,1.0691,50344,3.83,RGB
Kaca,R_5329.jpg,.jpg,214,235,0.9106,50290,5.24,RGB
Kaca,R_5330.jpg,.jpg,225,225,1.0,50625,2.25,RGB
Kaca,R_5331.jpg,.jpg,224,224,1.0,50176,5.4,RGB
Kaca,R_5332.jpg,.jpg,225,225,1.0,50625,3.69,RGB
